2007-01-04 17:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit
6374,圣洁水晶,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,生命宝石,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6376,魔力宝石,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6377,破坏之石,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,绿玉晶石,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,守护之石,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,烈焰之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6381,寒冰之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,雷霆之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,巫毒之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,凶灵之怒,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6385,冰之守护,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,火之守护,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6387,电之守护,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,解毒之珠,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,圣洁水晶,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,生命宝石,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6391,魔力宝石,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,破坏之石,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6393,绿玉晶石,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,守护之石,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6395,烈焰之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,寒冰之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,雷霆之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6398,巫毒之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,凶灵之怒,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,冰之守护,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,火之守护,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6402,电之守护,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,解毒之珠,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6404,圣洁水晶,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,生命宝石,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6406,魔力宝石,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,破坏之石,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,绿玉晶石,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6409,守护之石,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6410,烈焰之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411,寒冰之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,雷霆之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6413,巫毒之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,凶灵之怒,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,冰之守护,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,火之守护,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,电之守护,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,解毒之珠,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6419,圣洁水晶,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,生命宝石,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6421,魔力宝石,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,破坏之石,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6423,绿玉晶石,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,守护之石,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425,烈焰之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6426,寒冰之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6427,雷霆之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6428,巫毒之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6429,凶灵之怒,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,冰之守护,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6431,火之守护,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6432,电之守护,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,解毒之珠,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6434,圣洁水晶,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6435,生命宝石,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,魔力宝石,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6437,破坏之石,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,绿玉晶石,0,1,0,4,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6439,守护之石,0,1,0,5,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6440,烈焰之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6441,寒冰之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,雷霆之怒,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,7,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,巫毒之怒,0,1,0,2,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6444,凶灵之怒,0,1,0,3,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
