39317.48472,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
30569,Destroyer +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,36,8854,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4909,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2123,2123,2124,2125,2126,9,1260,1345,0,0,0,0,3,0,18,88,0,0,30568,0,0,0,1,0,0
2928,Skird Draw,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4910,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,0,484,557,0,0,0,0,3,0,21,97,0,0,0,30571,0,0,1,0,0
30571,Skird Draw +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4911,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,1,502,577,0,0,0,0,3,0,21,97,0,0,2928,30572,0,0,1,0,0
30572,Skird Draw +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4912,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,2,525,602,0,0,0,0,3,0,21,97,0,0,30571,30573,0,0,1,0,0
30573,Skird Draw +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4913,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,3,555,634,0,0,0,0,3,0,21,97,0,0,30572,30574,0,0,1,0,0
30574,Skird Draw +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4914,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,4,595,676,0,0,0,0,3,0,21,99,0,0,30573,30575,0,0,1,0,0
30575,Skird Draw +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4915,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,5,648,731,0,0,0,0,3,0,21,99,0,0,30574,30576,0,0,1,0,0
30576,Skird Draw +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4916,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,6,752,838,0,0,0,0,3,0,21,99,0,0,30575,30577,0,0,1,0,0
30577,Skird Draw +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4917,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,7,893,982,0,0,0,0,3,0,21,101,0,0,30576,30578,0,0,1,0,0
30578,Skird Draw +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4918,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,8,1086,1178,0,0,0,0,3,0,21,101,0,0,30577,30579,0,0,1,0,0
30579,Skird Draw +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,42,15533,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4919,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,9,1376,1472,0,0,0,0,3,0,21,101,0,0,30578,0,0,0,1,0,0
2929,Metal Slinger,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4920,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,0,563,647,0,0,0,0,3,0,23,111,0,0,0,30581,0,0,1,0,0
30581,Metal Slinger +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4921,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,1,581,667,0,0,0,0,3,0,23,111,0,0,2929,30582,0,0,1,0,0
30582,Metal Slinger +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4922,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,2,604,692,0,0,0,0,3,0,23,111,0,0,30581,30583,0,0,1,0,0
30583,Metal Slinger +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4923,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,3,634,724,0,0,0,0,3,0,23,111,0,0,30582,30584,0,0,1,0,0
30584,Metal Slinger +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4924,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,4,674,766,0,0,0,0,3,0,23,113,0,0,30583,30585,0,0,1,0,0
30585,Metal Slinger +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4925,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,5,727,821,0,0,0,0,3,0,23,113,0,0,30584,30586,0,0,1,0,0
30586,Metal Slinger +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4926,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,6,837,935,0,0,0,0,3,0,23,113,0,0,30585,30587,0,0,1,0,0
30587,Metal Slinger +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4927,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,7,987,1088,0,0,0,0,3,0,23,115,0,0,30586,30588,0,0,1,0,0
30588,Metal Slinger +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4928,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,8,1190,1295,0,0,0,0,3,0,23,115,0,0,30587,30589,0,0,1,0,0
30589,Metal Slinger +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,48,25328,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4929,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2125,2125,2126,9,1492,1602,0,0,0,0,3,0,23,115,0,0,30588,0,0,0,1,0,0
2930,Bellatrix,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4930,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,0,645,741,0,0,0,0,3,0,25,125,0,0,0,30591,0,0,1,0,0
30591,Bellatrix +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4931,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,1,663,761,0,0,0,0,3,0,25,125,0,0,2930,30592,0,0,1,0,0
30592,Bellatrix +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4932,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,2,686,786,0,0,0,0,3,0,25,125,0,0,30591,30593,0,0,1,0,0
30593,Bellatrix +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4933,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,3,716,818,0,0,0,0,3,0,25,125,0,0,30592,30594,0,0,1,0,0
30594,Bellatrix +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4934,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,4,756,860,0,0,0,0,3,0,25,127,0,0,30593,30595,0,0,1,0,0
30595,Bellatrix +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4935,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,5,809,915,0,0,0,0,3,0,25,127,0,0,30594,30596,0,0,1,0,0
30596,Bellatrix +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4936,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,6,926,1036,0,0,0,0,3,0,25,127,0,0,30595,30597,0,0,1,0,0
30597,Bellatrix +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4937,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,7,1084,1198,0,0,0,0,3,0,25,129,0,0,30596,30598,0,0,1,0,0
30598,Bellatrix +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4938,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,8,1298,1416,0,0,0,0,3,0,25,129,0,0,30597,30599,0,0,1,0,0
30599,Bellatrix +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,39190,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4939,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2124,2123,2126,2125,2127,9,1613,1736,0,0,0,0,3,0,25,129,0,0,30598,0,0,0,1,0,0
2931,Lastaban,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4940,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,0,730,839,0,0,0,0,3,0,28,139,0,0,0,30601,0,0,1,0,0
30601,Lastaban +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4941,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,1,748,859,0,0,0,0,3,0,28,139,0,0,2931,30602,0,0,1,0,0
30602,Lastaban +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4942,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,2,771,884,0,0,0,0,3,0,28,139,0,0,30601,30603,0,0,1,0,0
30603,Lastaban +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4943,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,3,801,916,0,0,0,0,3,0,28,139,0,0,30602,30604,0,0,1,0,0
30604,Lastaban +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4944,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,4,841,958,0,0,0,0,3,0,28,141,0,0,30603,30605,0,0,1,0,0
30605,Lastaban +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4945,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,5,894,1013,0,0,0,0,3,0,28,141,0,0,30604,30606,0,0,1,0,0
30606,Lastaban +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4946,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,6,1018,1141,0,0,0,0,3,0,28,141,0,0,30605,30607,0,0,1,0,0
30607,Lastaban +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4947,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,7,1185,1312,0,0,0,0,3,0,28,143,0,0,30606,30608,0,0,1,0,0
30608,Lastaban +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4948,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,8,1410,1541,0,0,0,0,3,0,28,143,0,0,30607,30609,0,0,1,0,0
30609,Lastaban +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,48070,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4949,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,9,1738,1874,0,0,0,0,3,0,28,143,0,0,30608,0,0,0,1,0,0
2932,Primal Fear,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4950,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,0,818,941,0,0,0,0,3,0,30,153,0,0,0,30611,0,0,1,0,0
30611,Primal Fear +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4951,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,1,836,961,0,0,0,0,3,0,30,153,0,0,2932,30612,0,0,1,0,0
30612,Primal Fear +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4952,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,2,859,986,0,0,0,0,3,0,30,153,0,0,30611,30613,0,0,1,0,0
30613,Primal Fear +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4953,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,3,889,1018,0,0,0,0,3,0,30,153,0,0,30612,30614,0,0,1,0,0
30614,Primal Fear +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4954,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,4,929,1060,0,0,0,0,3,0,30,155,0,0,30613,30615,0,0,1,0,0
30615,Primal Fear +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4955,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,5,982,1115,0,0,0,0,3,0,30,155,0,0,30614,30616,0,0,1,0,0
30616,Primal Fear +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4956,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,6,1113,1250,0,0,0,0,3,0,30,155,0,0,30615,30617,0,0,1,0,0
30617,Primal Fear +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4957,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,7,1289,1430,0,0,0,0,3,0,30,157,0,0,30616,30618,0,0,1,0,0
30618,Primal Fear +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4958,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,8,1524,1670,0,0,0,0,3,0,30,157,0,0,30617,30619,0,0,1,0,0
30619,Primal Fear +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,48615,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4959,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,9,1864,2016,0,0,0,0,3,0,30,157,0,0,30618,0,0,0,1,0,0
2933,Onyx,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4960,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,0,910,1047,0,0,0,0,3,0,33,167,0,0,0,30621,0,0,1,0,0
30621,Onyx +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4961,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,1,928,1067,0,0,0,0,3,0,33,167,0,0,2933,30622,0,0,1,0,0
30622,Onyx +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4962,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,2,951,1092,0,0,0,0,3,0,33,167,0,0,30621,30623,0,0,1,0,0
30623,Onyx +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4963,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,3,981,1124,0,0,0,0,3,0,33,167,0,0,30622,30624,0,0,1,0,0
30624,Onyx +4,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4964,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,4,1021,1166,0,0,0,0,3,0,33,169,0,0,30623,30625,0,0,1,0,0
30625,Onyx +5,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4965,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,5,1074,1221,0,0,0,0,3,0,33,169,0,0,30624,30626,0,0,1,0,0
30626,Onyx +6,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4966,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,6,1212,1363,0,0,0,0,3,0,33,169,0,0,30625,30627,0,0,1,0,0
30627,Onyx +7,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4967,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,7,1397,1552,0,0,0,0,3,0,33,171,0,0,30626,30628,0,0,1,0,0
30628,Onyx +8,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4968,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,8,1643,1803,0,0,0,0,3,0,33,171,0,0,30627,30629,0,0,1,0,0
30629,Onyx +9,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,49378,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4969,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,9,1996,2161,0,0,0,0,3,0,33,171,0,0,30628,0,0,0,1,0,0
2934,Nunki,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,50422,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4970,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,0,1005,1156,0,0,0,0,3,0,35,180,0,0,0,30631,0,0,1,0,0
30631,Nunki +1,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,50422,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4971,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,1,1023,1176,0,0,0,0,3,0,35,180,0,0,2934,30632,0,0,1,0,0
30632,Nunki +2,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,50422,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4972,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,2,1046,1201,0,0,0,0,3,0,35,180,0,0,30631,30633,0,0,1,0,0
30633,Nunki +3,0,4,11,0,1035,15,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,50422,2,4,0,0,1,1,0,0,15,35,50,3,2,1,4973,14,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2125,2123,2126,2125,2127,3,1076,1233,0,0,0,0,3,0,35,180,0,0,30632,30634,0,0,1,0,0
