39317.43958,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
21601,Ore Boots +1,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,1,0,0,0,0,37,37,0,0,0,0,0,0,1198,21602,0,0,1,0,0
21602,Ore Boots +2,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,2,0,0,0,0,39,39,0,0,0,0,0,0,21601,21603,0,0,1,0,0
21603,Ore Boots +3,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,3,0,0,0,0,41,41,0,0,0,0,0,0,21602,21604,0,0,1,0,0
21604,Ore Boots +4,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,4,0,0,0,0,44,44,0,0,0,0,0,0,21603,21605,0,0,1,0,0
21605,Ore Boots +5,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,5,0,0,0,0,47,47,0,0,0,0,0,0,21604,21606,0,0,1,0,0
21606,Ore Boots +6,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,6,0,0,0,0,51,51,0,0,0,0,0,0,21605,21607,0,0,1,0,0
21607,Ore Boots +7,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,7,0,0,0,0,58,58,0,0,0,0,0,0,21606,21608,0,0,1,0,0
21608,Ore Boots +8,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,8,0,0,0,0,66,66,0,0,0,0,0,0,21607,21609,0,0,1,0,0
21609,Ore Boots +9,0,5,3,0,1283,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,63,11632,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,9,0,0,0,0,77,77,0,0,0,0,0,0,21608,0,0,0,1,0,0
1201,Rose Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3140,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,0,0,0,0,0,8,8,0,0,0,0,0,0,0,22001,0,0,1,0,0
22001,Rose Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3141,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,1,0,0,0,0,10,10,0,0,0,0,0,0,1201,22002,0,0,1,0,0
22002,Rose Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3142,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,2,0,0,0,0,13,13,0,0,0,0,0,0,22001,22003,0,0,1,0,0
22003,Rose Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3143,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,3,0,0,0,0,17,17,0,0,0,0,0,0,22002,22004,0,0,1,0,0
22004,Rose Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3144,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,4,0,0,0,0,23,23,0,0,0,0,0,0,22003,22005,0,0,1,0,0
22005,Rose Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3145,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,5,0,0,0,0,31,31,0,0,0,0,0,0,22004,22006,0,0,1,0,0
22006,Rose Armor +6,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3146,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,6,0,0,0,0,41,41,0,0,0,0,0,0,22005,22007,0,0,1,0,0
22007,Rose Armor +7,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3147,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,7,0,0,0,0,51,51,0,0,0,0,0,0,22006,22008,0,0,1,0,0
22008,Rose Armor +8,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3148,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,8,0,0,0,0,61,61,0,0,0,0,0,0,22007,22009,0,0,1,0,0
22009,Rose Armor +9,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,5,39,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3149,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,9,0,0,0,0,71,71,0,0,0,0,0,0,22008,0,0,0,1,0,0
1202,Atiranks Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3150,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,0,0,0,0,0,22,22,0,0,0,0,0,0,0,22011,0,0,1,0,0
22011,Atiranks Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3151,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,1,0,0,0,0,24,24,0,0,0,0,0,0,1202,22012,0,0,1,0,0
22012,Atiranks Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3152,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,2,0,0,0,0,27,27,0,0,0,0,0,0,22011,22013,0,0,1,0,0
22013,Atiranks Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3153,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,3,0,0,0,0,31,31,0,0,0,0,0,0,22012,22014,0,0,1,0,0
22014,Atiranks Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3154,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,4,0,0,0,0,37,37,0,0,0,0,0,0,22013,22015,0,0,1,0,0
22015,Atiranks Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3155,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,5,0,0,0,0,45,45,0,0,0,0,0,0,22014,22016,0,0,1,0,0
22016,Atiranks Armor +6,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3156,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,6,0,0,0,0,55,55,0,0,0,0,0,0,22015,22017,0,0,1,0,0
22017,Atiranks Armor +7,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3157,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,7,0,0,0,0,65,65,0,0,0,0,0,0,22016,22018,0,0,1,0,0
22018,Atiranks Armor +8,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3158,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,8,0,0,0,0,75,75,0,0,0,0,0,0,22017,22019,0,0,1,0,0
22019,Atiranks Armor +9,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,17,358,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3159,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,2033,2033,2035,2035,9,0,0,0,0,85,85,0,0,0,0,0,0,22018,0,0,0,1,0,0
1203,Mustang Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3160,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,0,0,0,0,0,37,37,0,0,0,0,0,0,0,22021,0,0,1,0,0
22021,Mustang Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3161,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,1,0,0,0,0,39,39,0,0,0,0,0,0,1203,22022,0,0,1,0,0
22022,Mustang Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3162,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,2,0,0,0,0,42,42,0,0,0,0,0,0,22021,22023,0,0,1,0,0
22023,Mustang Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3163,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,3,0,0,0,0,46,46,0,0,0,0,0,0,22022,22024,0,0,1,0,0
22024,Mustang Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3164,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,4,0,0,0,0,52,52,0,0,0,0,0,0,22023,22025,0,0,1,0,0
22025,Mustang Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3165,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,5,0,0,0,0,60,60,0,0,0,0,0,0,22024,22026,0,0,1,0,0
22026,Mustang Armor +6,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3166,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,6,0,0,0,0,70,70,0,0,0,0,0,0,22025,22027,0,0,1,0,0
22027,Mustang Armor +7,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3167,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,7,0,0,0,0,80,80,0,0,0,0,0,0,22026,22028,0,0,1,0,0
22028,Mustang Armor +8,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3168,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,8,0,0,0,0,90,90,0,0,0,0,0,0,22027,22029,0,0,1,0,0
22029,Mustang Armor +9,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,30,1567,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3169,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2033,2033,2034,2035,2036,9,0,0,0,0,100,100,0,0,0,0,0,0,22028,0,0,0,1,0,0
1204,Nobles Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3170,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,0,0,0,0,0,54,54,0,0,0,0,0,0,0,22031,0,0,1,0,0
22031,Nobles Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3171,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,1,0,0,0,0,56,56,0,0,0,0,0,0,1204,22032,0,0,1,0,0
22032,Nobles Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3172,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,2,0,0,0,0,59,59,0,0,0,0,0,0,22031,22033,0,0,1,0,0
22033,Nobles Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3173,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,3,0,0,0,0,63,63,0,0,0,0,0,0,22032,22034,0,0,1,0,0
22034,Nobles Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3174,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,4,0,0,0,0,69,69,0,0,0,0,0,0,22033,22035,0,0,1,0,0
22035,Nobles Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3175,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,5,0,0,0,0,77,77,0,0,0,0,0,0,22034,22036,0,0,1,0,0
22036,Nobles Armor +6,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3176,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,6,0,0,0,0,88,88,0,0,0,0,0,0,22035,22037,0,0,1,0,0
22037,Nobles Armor +7,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3177,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,7,0,0,0,0,100,100,0,0,0,0,0,0,22036,22038,0,0,1,0,0
22038,Nobles Armor +8,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3178,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,8,0,0,0,0,114,114,0,0,0,0,0,0,22037,22039,0,0,1,0,0
22039,Nobles Armor +9,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,43,5636,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3179,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2034,2035,2036,9,0,0,0,0,133,133,0,0,0,0,0,0,22038,0,0,0,1,0,0
1205,Sharman Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3180,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,0,0,0,0,0,72,72,0,0,0,0,0,0,0,22041,0,0,1,0,0
22041,Sharman Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3181,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,1,0,0,0,0,74,74,0,0,0,0,0,0,1205,22042,0,0,1,0,0
22042,Sharman Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3182,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,2,0,0,0,0,77,77,0,0,0,0,0,0,22041,22043,0,0,1,0,0
22043,Sharman Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3183,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,3,0,0,0,0,81,81,0,0,0,0,0,0,22042,22044,0,0,1,0,0
22044,Sharman Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3184,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,4,0,0,0,0,87,87,0,0,0,0,0,0,22043,22045,0,0,1,0,0
22045,Sharman Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3185,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,5,0,0,0,0,95,95,0,0,0,0,0,0,22044,22046,0,0,1,0,0
22046,Sharman Armor +6,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3186,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,6,0,0,0,0,107,107,0,0,0,0,0,0,22045,22047,0,0,1,0,0
22047,Sharman Armor +7,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3187,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,7,0,0,0,0,120,120,0,0,0,0,0,0,22046,22048,0,0,1,0,0
22048,Sharman Armor +8,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3188,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,8,0,0,0,0,135,135,0,0,0,0,0,0,22047,22049,0,0,1,0,0
22049,Sharman Armor +9,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3189,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,9,0,0,0,0,155,155,0,0,0,0,0,0,22048,0,0,0,1,0,0
1206,Lumier Armor,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3190,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,0,0,0,0,0,91,91,0,0,0,0,0,0,0,22051,0,0,1,0,0
22051,Lumier Armor +1,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3191,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,1,0,0,0,0,93,93,0,0,0,0,0,0,1206,22052,0,0,1,0,0
22052,Lumier Armor +2,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3192,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,2,0,0,0,0,96,96,0,0,0,0,0,0,22051,22053,0,0,1,0,0
22053,Lumier Armor +3,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3193,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,3,0,0,0,0,100,100,0,0,0,0,0,0,22052,22054,0,0,1,0,0
22054,Lumier Armor +4,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3194,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,4,0,0,0,0,106,106,0,0,0,0,0,0,22053,22055,0,0,1,0,0
22055,Lumier Armor +5,0,5,1,0,1281,27,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3195,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,5,0,0,0,0,114,114,0,0,0,0,0,0,22054,22056,0,0,1,0,0
