DwInfoIndex,DwExploreRange,DwSight,DwPersuitRange,DwAvoidRange,DwExploreStandDelay,DwExploreMoveDelay,DwStandDelay,DwMoveDelay,DwFollowMyMasterRange,DwStopMasterNear,DwWarpMyMasterRange,DwCallTeamPossibelHP,DwCallTeamCount,DwBlockNFirstAttack,dwCallTeamCell,dwFollowTarget,dwSpecialAttackStartHP,dwSpecialMeleeAttackRate,dwSpecialRangeAttackRate,DwPowerAttacjStartHP,dwPowerMeleeAttackProbable,dwPowerRangeAttackProbable,DwUnderAttackAggro,DwMeleeAttackRangeInAggro,DwRangeAttackRangeInAggro,DwSightInAggro,DwDefeatAggro,DwBlockedAggro,DwSlideAggro,DwHealAggro,DwMasterUnderAttackAggro,DwMasterDefeatAggro,DwMasterBlockingAggro,DwMasterSlideAggro,DwCOmplusionUnderAttackAggro,dwMaxSummonsMonsterCount,dwReSummonsMonsterTick,dwMaxSummonsMonsterRange,dwSummonsStartPcCount,PatternType
2501,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2502,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2503,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2504,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,100,20,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2505,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2506,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2507,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,100,20,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2508,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2509,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,3,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2510,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2511,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2512,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2513,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2514,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,20,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2515,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2516,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2601,2,16,40,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,80,20,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2602,0,22,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,100,20000,5,1,2
2603,1,22,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2604,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2605,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2606,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,0,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1
2607,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,0,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1
2608,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,100,0,30,100,0,30,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2609,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2610,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2611,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,0,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1
2612,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,100,25,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2613,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,100,20,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2614,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2615,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2616,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2617,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2618,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2619,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,15,5,0,2,12,5,1,0,0,0,0,0,0,0,0,0,0,1
2620,5,25,26,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2621,1,12,30,0,2000,2000,1200,1000,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6,0,1,2,8,3,2,20,0,0,0,0,0,0,0,0,0,1
2700,4,12,18,6,2000,2000,1200,1000,0,0,0,50,5,0,4,50,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2701,4,12,18,6,2000,2000,1200,1000,0,0,0,50,5,0,4,50,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2702,4,12,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,50,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2703,4,12,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,50,100,30,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2704,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2705,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,10,5,0,2,12,5,1,0,0,0,0,0,0,0,0,0,0,1
2706,4,14,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,100,30,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2707,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2708,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2709,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2710,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2711,6,16,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,4,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,3,30000,15,1,1
2712,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2713,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2721,4,12,18,6,2000,2000,1200,1000,0,0,0,50,5,0,4,50,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2722,4,12,18,6,2000,2000,1200,1000,0,0,0,50,5,0,4,50,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2723,4,12,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,50,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2724,4,12,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,50,100,30,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2725,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2726,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,10,5,0,2,12,5,1,0,0,0,0,0,0,0,0,0,0,1
2727,4,14,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,100,30,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2728,4,8,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2729,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2730,6,8,20,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,0,0,0,10,0,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,1
2731,6,15,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2732,6,16,18,6,2000,2000,1200,1000,0,0,0,50,2,0,4,4,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,3,30000,15,1,1
2733,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2734,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2741,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,40,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2742,4,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,0,0,0,6,3,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2743,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,40,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2744,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2745,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,45,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2746,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2747,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2748,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2749,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2750,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2751,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,45,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2752,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2753,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,45,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2754,6,80,80,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2755,6,80,80,6,2000,2000,1200,1000,0,0,0,50,5,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2756,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,0,0,0,100,50,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2757,6,80,80,6,2000,2000,1200,2000,0,0,0,50,5,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2758,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2759,5,80,80,6,2000,2000,1200,2000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2760,5,80,80,6,2000,2000,1200,2000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2761,6,80,80,6,2000,2000,1200,1000,0,0,0,50,2,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2762,2,80,80,0,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
2763,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2764,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2765,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2766,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2767,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2768,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2769,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2770,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2771,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2772,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2773,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2774,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2775,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2776,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2777,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2778,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2779,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2780,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2800,4,6,10,6,2000,2000,1200,1000,0,0,0,0,2,0,4,6,0,0,0,100,30,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2801,4,6,10,6,2000,2000,1200,1000,0,0,0,0,2,0,4,6,0,0,0,100,30,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2802,2,12,80,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,0,0,0,6,3,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2803,2,12,80,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2804,2,15,40,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,100,0,30,6,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2805,4,12,30,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,100,30,0,6,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
2806,4,20,80,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,100,30,0,6,3,0,2,8,3,2,0,0,0,0,0,0,0,0,0,0,1
2807,2,15,20,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,100,30,0,6,3,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2808,4,15,30,6,2000,2000,1200,1000,0,0,0,50,3,0,4,50,0,0,0,100,40,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2809,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2810,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2811,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2812,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2813,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2814,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2815,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2816,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2817,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2818,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2819,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2820,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2821,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2822,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2823,0,0,0,0,2000,2000,1200,1000,0,0,0,0,2,0,4,2,0,0,0,0,0,0,6,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2
2824,4,20,80,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,100,40,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2901,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,100,0,30,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2902,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,100,30,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2903,4,8,20,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,70,10,0,100,50,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2904,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,100,20,0,100,30,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2905,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
2906,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
2907,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2908,4,6,15,6,2000,3000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,100,0,20,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2909,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,100,30,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2910,4,6,15,6,2000,3000,1200,1000,0,0,0,50,3,0,4,100,100,20,0,100,30,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2911,4,8,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,100,0,30,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
2912,4,6,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
2913,4,6,15,6,2000,2000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,0,0,0,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,2
2914,4,6,15,6,2000,3000,1200,1000,0,0,0,50,3,0,4,100,0,0,0,100,0,40,6,2,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,1
3000,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3001,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3002,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3003,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3004,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3005,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3006,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3007,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3008,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3009,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3010,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
